transaction_id,customer_id,product_id,transaction_date
8929,757355,27802,2015-07-23
9017,509444,286195,2015-07-23
9523,509444,245985,2015-07-23
14340,757355,146896,2015-07-23
9459,1176032,372188,2015-07-24
2651,154116,172890,2015-07-23
392,1355819,213356,2015-07-24
13457,704586,215355,2015-07-24
9308,1240832,36121,2015-07-24
5609,477826,255614,2015-07-24
16140,57088,137697,2015-07-24
1333,424472,213423,2015-07-24
1333,424472,153135,2015-07-24
11358,672218,431632,2015-07-24
8994,657617,28051,2015-07-24
9337,1276445,130022,2015-07-24
3054,904351,248614,2015-07-23
15441,1236742,449391,2015-07-24
4511,1150086,300314,2015-07-24
8707,757355,369053,2015-07-23
5702,757355,35488,2015-07-23
11316,883745,373842,2015-07-23
15840,732102,213834,2015-07-23
2651,154116,406700,2015-07-23
15447,702070,274119,2015-07-23
4815,866242,86315,2015-07-24
9228,866242,86315,2015-07-24
6697,1219375,118697,2015-07-23
11405,1266599,213834,2015-07-24
578,1235609,426550,2015-07-23
6694,1019930,342330,2015-07-23
10751,1365706,377888,2015-07-23
17191,757355,168927,2015-07-23
16684,628240,445351,2015-07-24
16684,628240,213834,2015-07-24
11177,125728,178498,2015-07-23
6357,424955,463118,2015-07-23
6670,1168816,186352,2015-07-23
15028,742163,421094,2015-07-23
16154,477826,391484,2015-07-24
16764,1131582,98387,2015-07-24
4721,174972,337327,2015-07-23
13457,704586,461686,2015-07-24
13601,277349,226567,2015-07-24
4608,528531,446705,2015-07-23
8355,881999,442612,2015-07-23
9017,509444,387451,2015-07-23
9497,565492,278341,2015-07-23
9497,565492,174537,2015-07-23
6337,757355,27494,2015-07-23
416,1070249,304418,2015-07-23
9523,509444,286195,2015-07-23
10255,1274321,316472,2015-07-23
11358,672218,171878,2015-07-24
5164,781666,295345,2015-07-24
1333,424472,441852,2015-07-24
4511,1150086,357132,2015-07-24
1576,1384613,176484,2015-07-23
11656,175801,184879,2015-07-23
602,757355,290993,2015-07-23
413,530559,412447,2015-07-23
5612,1341789,416017,2015-07-23
788,175801,37029,2015-07-23
15585,914613,248189,2015-07-23
3374,1371510,82377,2015-07-23
17175,917345,180110,2015-07-23
5704,1151581,215868,2015-07-23
13798,744474,314925,2015-07-23
1287,508278,373107,2015-07-23
4681,331366,55911,2015-07-23
7027,105003,243406,2015-07-23
9296,1252293,294773,2015-07-24
11254,1141126,130776,2015-07-24
6443,837952,20098,2015-07-23
3204,757355,316032,2015-07-23
1488,1227712,62646,2015-07-23
13753,1150086,186900,2015-07-24
15301,1376921,223582,2015-07-24
10458,982764,290357,2015-07-24
17418,757355,380993,2015-07-23
416,1070249,291210,2015-07-23
10773,724521,37029,2015-07-23
10776,1380599,248455,2015-07-23
11135,881999,442612,2015-07-23
5684,505568,146855,2015-07-24
5684,505568,219821,2015-07-24
15732,757355,424506,2015-07-23
1917,1001427,265328,2015-07-23
1206,1376605,168661,2015-07-23
6318,414249,238722,2015-07-23
13333,757355,372188,2015-07-23
2715,1099916,104479,2015-07-23
15441,1236742,78268,2015-07-24
6019,400788,329361,2015-07-23
2679,518659,44561,2015-07-23
12925,296575,166122,2015-07-23
12925,296575,9199,2015-07-23
6038,598451,249504,2015-07-23
1087,448370,236861,2015-07-23
15972,1365706,287309,2015-07-23
6989,757355,405862,2015-07-23
6375,1227712,62646,2015-07-23
12188,175801,294533,2015-07-23
664,899857,248358,2015-07-24
1333,424472,421702,2015-07-24
15358,748102,446590,2015-07-24
11358,672218,158912,2015-07-24
11358,672218,461686,2015-07-24
1180,559692,340794,2015-07-24
16749,294152,63899,2015-07-23
13026,757355,67304,2015-07-23
9017,509444,245985,2015-07-23
4608,528531,388673,2015-07-23
4608,528531,67154,2015-07-23
10008,1336714,294709,2015-07-23
9497,565492,441267,2015-07-23
9497,565492,397068,2015-07-23
10882,530559,79097,2015-07-23
7065,54639,326551,2015-07-25
4780,861299,14759,2015-07-24
4466,1150086,117699,2015-07-24
4022,682715,190000,2015-07-24
13949,1150086,176869,2015-07-24
694,890980,245168,2015-07-24
8521,556459,257534,2015-07-24
5757,1150086,368060,2015-07-24
16732,1150086,8122,2015-07-24
16671,175801,339517,2015-07-24
17566,269813,273118,2015-07-25
206,154352,4117,2015-07-25
5602,10023,23762,2015-07-25
10335,865938,160441,2015-07-25
9288,27695,369112,2015-07-24
7638,40353,268883,2015-07-24
7856,1227712,29196,2015-07-24
8436,1146291,466109,2015-07-25
15305,1155475,298362,2015-07-25
6334,1028379,383735,2015-07-24
7722,1150086,272324,2015-07-24
9364,1110929,230268,2015-07-24
7924,861299,345279,2015-07-25
8829,630195,279316,2015-07-24
10884,1150086,357854,2015-07-24
12870,1150086,188754,2015-07-24
5602,10023,51969,2015-07-25
14635,656253,56100,2015-07-25
11348,861299,46156,2015-07-25
9364,1110929,98078,2015-07-24
3067,861299,50443,2015-07-24
8779,1150086,361591,2015-07-24
9044,1157108,450587,2015-07-24
11619,491108,275625,2015-07-24
10103,861299,37029,2015-07-24
12387,1104027,253971,2015-07-24
2443,1292449,90806,2015-07-24
16902,1174383,417464,2015-07-24
3070,158558,46660,2015-07-24
3690,477826,271351,2015-07-25
9710,648464,450930,2015-07-25
2983,990746,161637,2015-07-25
16707,875146,359564,2015-07-25
7712,705439,92466,2015-07-25
5757,1150086,295537,2015-07-24
565,1123295,100918,2015-07-24
565,1123295,458009,2015-07-24
15234,264653,37029,2015-07-24
1995,757355,93020,2015-07-24
807,477826,110018,2015-07-25
1459,1279171,144962,2015-07-25
14717,861299,89688,2015-07-24
12303,861299,250019,2015-07-24
565,1123295,441820,2015-07-24
11940,104560,301020,2015-07-25
7162,861299,28959,2015-07-25
2565,1150086,228644,2015-07-25
9396,1169620,351571,2015-07-24
17495,635760,174426,2015-07-24
2206,163049,252319,2015-07-24
4251,175801,57275,2015-07-24
16259,215703,66905,2015-07-25
15583,175801,414654,2015-07-24
13463,1385821,170811,2015-07-24
4256,1150086,164429,2015-07-25
12454,890980,119736,2015-07-24
10324,658138,8724,2015-07-24
1459,1279171,71032,2015-07-25
607,1203677,347617,2015-07-25
3926,533153,407952,2015-07-24
10487,1150086,383341,2015-07-24
558,477826,333099,2015-07-24
16707,875146,190217,2015-07-25
9096,1350799,279566,2015-07-25
9396,1169620,228796,2015-07-24
9035,1272002,48030,2015-07-24
565,1123295,166480,2015-07-24
10674,260032,420960,2015-07-24
15710,1083658,9877,2015-07-24
14504,1293259,158123,2015-07-24
10877,1150086,95447,2015-07-24
12454,890980,179601,2015-07-24
7487,1146291,466109,2015-07-25
13692,36682,36620,2015-07-24
7924,861299,382419,2015-07-25
12870,1150086,225329,2015-07-24
12870,1150086,175610,2015-07-24
17199,861299,276559,2015-07-24
4438,814059,80797,2015-07-24
1459,1279171,328535,2015-07-25
16427,861299,445105,2015-07-24
16839,904351,65633,2015-07-24
16205,1299749,284156,2015-07-24
12387,1104027,169731,2015-07-24
11619,491108,379953,2015-07-24
388,294255,399192,2015-07-24
6316,34955,234299,2015-07-24
6711,1037514,72947,2015-07-24
12606,395920,295410,2015-07-24
9035,1272002,237422,2015-07-24
12870,1150086,171611,2015-07-24
15013,861299,178935,2015-07-24
4344,175801,438892,2015-07-24
12699,237573,309275,2015-07-24
4361,780230,98184,2015-07-24
5221,919347,462206,2015-07-24
14020,444654,26838,2015-07-24
15820,294255,399192,2015-07-24
3166,1150086,258148,2015-07-24
11863,757355,162139,2015-07-24
11852,1403769,90660,2015-07-24
7162,861299,131034,2015-07-25
5344,1119669,318392,2015-07-25
14129,466805,256270,2015-07-25
8196,860099,466109,2015-07-25
3732,597366,134786,2015-07-25
9896,131595,48030,2015-07-25
8688,1129209,364518,2015-07-25
2616,557811,93806,2015-07-24
10310,861299,17069,2015-07-24
2869,913725,132437,2015-07-24
16341,861299,390934,2015-07-25
1772,1293619,305954,2015-07-25
17062,861299,546,2015-07-25
1745,1309276,348160,2015-07-25
14136,861299,121595,2015-07-25
15583,175801,119736,2015-07-24
14821,608567,248455,2015-07-24
5284,1376500,353834,2015-07-24
10978,294255,399192,2015-07-24
565,1123295,80445,2015-07-24
15866,563665,357650,2015-07-25
15305,1155475,298362,2015-07-25
4522,892018,215868,2015-07-25
10755,306731,220468,2015-07-24
16229,861299,354345,2015-07-24
9364,1110929,273761,2015-07-24
4665,174972,337327,2015-07-24
9396,1169620,9659,2015-07-24
2909,27695,369112,2015-07-24
9288,27695,456056,2015-07-24
11026,331366,167337,2015-07-24
11026,331366,55911,2015-07-24
4889,630195,279316,2015-07-24
9575,757355,86315,2015-07-24
10663,890980,178163,2015-07-24
10046,175801,324305,2015-07-24
6402,644845,393064,2015-07-24
12870,1150086,449118,2015-07-24
9321,158720,133224,2015-07-25
4835,766603,8748,2015-07-25
1609,248599,82229,2015-07-25
16429,530559,408737,2015-07-26
759,1297062,213834,2015-07-26
7427,1292947,122934,2015-07-26
7427,1292947,175246,2015-07-26
7972,530559,158194,2015-07-26
13158,409635,118856,2015-07-26
3290,1002419,318781,2015-07-25
8305,519103,82586,2015-07-25
16721,565903,36229,2015-07-25
16721,565903,379493,2015-07-25
16721,565903,268052,2015-07-25
16721,565903,70148,2015-07-25
16721,565903,1267,2015-07-25
16721,565903,416102,2015-07-25
3634,522739,176484,2015-07-26
3634,522739,233722,2015-07-26
15190,390022,196693,2015-07-26
6836,837377,183899,2015-07-26
6836,837377,210786,2015-07-26
4041,530559,445351,2015-07-26
1880,1150086,282385,2015-07-26
8271,231047,213834,2015-07-25
15299,226251,262815,2015-07-25
16413,1000583,435837,2015-07-25
13223,1295021,259357,2015-07-25
5386,94235,292658,2015-07-25
16327,1150086,449582,2015-07-25
3290,1002419,245158,2015-07-25
16721,565903,377635,2015-07-25
10774,634281,257146,2015-07-26
6693,233297,185535,2015-07-26
6693,233297,213834,2015-07-26
16089,1183236,170811,2015-07-26
2629,1076366,461220,2015-07-26
7427,1292947,165817,2015-07-26
7427,1292947,27412,2015-07-26
1432,1150086,118780,2015-07-26
16389,927447,373842,2015-07-25
4041,530559,338395,2015-07-26
10858,1150086,400998,2015-07-25
9321,158720,140527,2015-07-25
2767,248599,35317,2015-07-26
9898,484459,430267,2015-07-26
3634,522739,336131,2015-07-26
5192,447235,37424,2015-07-26
15274,412249,62300,2015-07-26
4835,766603,33301,2015-07-25
533,1004238,426031,2015-07-25
16310,1035007,399192,2015-07-26
1527,317906,62275,2015-07-25
1527,317906,159624,2015-07-25
7118,1297062,48141,2015-07-25
10710,530559,120763,2015-07-25
8462,16766,273822,2015-07-25
12389,1150086,340794,2015-07-25
16721,565903,67889,2015-07-25
16721,565903,36676,2015-07-25
14833,530559,278272,2015-07-25
16524,1142076,369933,2015-07-25
16568,1150086,197642,2015-07-25
13620,530559,202995,2015-07-25
13958,322871,99601,2015-07-26
13958,322871,89250,2015-07-26
8271,231047,445351,2015-07-25
6598,530559,465522,2015-07-26
6598,530559,312670,2015-07-26
6598,530559,345104,2015-07-26
15311,530559,16158,2015-07-25
452,530559,265326,2015-07-26
14667,1203225,461538,2015-07-26
2629,1076366,184826,2015-07-26
16721,565903,149735,2015-07-25
16721,565903,322219,2015-07-25
16721,565903,381187,2015-07-25
16721,565903,51275,2015-07-25
8214,1150086,305067,2015-07-25
6675,1038991,110018,2015-07-25
17023,351211,51157,2015-07-26
6836,837377,381527,2015-07-26
6836,837377,455708,2015-07-26
15018,757591,85655,2015-07-26
15427,125998,441668,2015-07-26
4041,530559,213834,2015-07-26
17396,1100851,176484,2015-07-25
9321,158720,375160,2015-07-25
13097,530559,324195,2015-07-25
6358,1150086,464315,2015-07-25
15002,1150086,65273,2015-07-25
16721,565903,234414,2015-07-25
16721,565903,100726,2015-07-25
10560,530559,34220,2015-07-25
6535,1150086,448690,2015-07-25
7427,1292947,165664,2015-07-26
6693,233297,445351,2015-07-26
8684,1150086,409804,2015-07-26
2629,1076366,294608,2015-07-26
12592,325188,206000,2015-07-26
15163,757591,375846,2015-07-26
8759,1025715,241555,2015-07-26
14986,1403465,322887,2015-07-26
12589,982880,240614,2015-07-26
5667,34825,167986,2015-07-25
2038,541552,250858,2015-07-26
17532,1150086,305010,2015-07-25
4688,951816,37029,2015-07-25
759,1297062,445351,2015-07-26
5533,999399,448453,2015-07-26
1527,317906,147509,2015-07-25
473,1220372,306045,2015-07-26
7427,1292947,10040,2015-07-26
4835,766603,88499,2015-07-25
5770,757344,325310,2015-07-25
608,1285472,407706,2015-07-25
16358,261807,46156,2015-07-25
6836,837377,187602,2015-07-26
153,1034756,1115,2015-07-26
13095,366742,231810,2015-07-26
17023,351211,167769,2015-07-26
3684,59776,54089,2015-07-26
8970,1150086,40712,2015-07-26
811,1249088,416974,2015-07-26
13633,414480,427703,2015-07-26
7050,477826,345279,2015-07-26
9486,1279275,31098,2015-07-26
9486,1279275,412420,2015-07-26
12549,379036,416017,2015-07-26
1973,717862,445351,2015-07-26
9336,892706,325670,2015-07-27
389,667559,428257,2015-07-27
9014,146643,81478,2015-07-27
8102,1207222,422561,2015-07-27
16505,271466,28328,2015-07-27
17341,173931,9150,2015-07-27
13271,1179005,349348,2015-07-27
9473,341418,127123,2015-07-26
16534,298508,173064,2015-07-26
17375,129708,125751,2015-07-26
16545,295588,231482,2015-07-26
16023,1279582,133907,2015-07-26
2420,1076366,184826,2015-07-26
10555,1076366,294608,2015-07-26
6369,458788,35202,2015-07-27
17096,1064350,345808,2015-07-27
17391,477826,165080,2015-07-27
16897,1150086,38272,2015-07-26
12348,660393,322424,2015-07-27
9006,1139658,85929,2015-07-26
4420,458788,35202,2015-07-26
17327,1045212,234261,2015-07-26
5918,231156,62507,2015-07-26
6257,174972,133764,2015-07-26
13350,1150086,56782,2015-07-26
7412,1388970,184126,2015-07-27
12409,111382,232062,2015-07-27
9147,90902,296795,2015-07-27
8399,1150086,197642,2015-07-26
3001,602354,94521,2015-07-26
12326,477826,45330,2015-07-26
12326,477826,120658,2015-07-26
15070,1159609,363210,2015-07-27
13271,1179005,22568,2015-07-27
13271,1179005,421994,2015-07-27
12002,709484,354881,2015-07-27
16946,477826,360922,2015-07-26
1973,717862,213834,2015-07-26
6808,483336,461686,2015-07-26
6808,483336,40630,2015-07-26
9486,1279275,450726,2015-07-26
12584,212213,332629,2015-07-26
16091,1130689,248455,2015-07-26
2884,1150086,152443,2015-07-26
9486,1279275,123541,2015-07-26
9486,1279275,288078,2015-07-26
7778,280750,25514,2015-07-26
514,741123,129794,2015-07-26
15661,54960,91105,2015-07-26
9358,655539,379660,2015-07-26
16807,1324707,348154,2015-07-26
4738,365060,31640,2015-07-26
2971,477826,223003,2015-07-26
6510,146643,170021,2015-07-26
17505,146643,417973,2015-07-26
3685,174972,133764,2015-07-26
9609,477826,230842,2015-07-27
9209,633658,237935,2015-07-27
12223,861299,401285,2015-07-27
9371,827595,345279,2015-07-27
3119,771058,358819,2015-07-27
9924,771058,358819,2015-07-27
4034,342540,235047,2015-07-27
13271,1179005,219833,2015-07-27
13271,1179005,221561,2015-07-27
13271,1179005,358482,2015-07-27
13271,1179005,114070,2015-07-27
13271,1179005,409770,2015-07-27
13271,1179005,387570,2015-07-27
13271,1179005,437051,2015-07-27
10555,1076366,184826,2015-07-26
2420,1076366,294608,2015-07-26
11642,94030,101718,2015-07-26
795,1267748,123664,2015-07-27
5363,458788,35202,2015-07-27
8031,613384,124081,2015-07-26
10159,905237,303229,2015-07-27
9836,742698,445351,2015-07-26
17467,1150086,388119,2015-07-26
1101,1141334,396110,2015-07-27
8404,1144503,213834,2015-07-27
13221,1150086,261520,2015-07-27
11127,1150086,88594,2015-07-27
8452,364892,458046,2015-07-27
8102,1207222,172606,2015-07-27
7756,1170737,193828,2015-07-27
13271,1179005,297669,2015-07-27
13271,1179005,62016,2015-07-27
479,448356,346625,2015-07-26
11642,94030,439726,2015-07-26
6013,869275,297053,2015-07-27
8066,933885,29539,2015-07-27
9486,1279275,141240,2015-07-26
11292,413498,459241,2015-07-26
9486,1279275,181673,2015-07-26
8235,934704,228392,2015-07-26
9486,1279275,328578,2015-07-26
11846,1356492,402448,2015-07-26
9836,742698,213834,2015-07-26
10060,485995,363111,2015-07-26
5515,1096495,55112,2015-07-26
7010,298508,406412,2015-07-26
2312,129708,125751,2015-07-26
3453,149420,369040,2015-07-26
6257,174972,343475,2015-07-26
8198,783998,87513,2015-07-27
4382,1120124,27736,2015-07-27
8613,477826,49257,2015-07-27
14652,224855,418693,2015-07-27
8404,1144503,445351,2015-07-27
13973,375095,294807,2015-07-27
9014,146643,32412,2015-07-27
10555,1076366,461220,2015-07-26
16584,1157950,256747,2015-07-26
11642,94030,125925,2015-07-26
10094,1244964,225215,2015-07-27
16026,466227,436748,2015-07-27
10063,974673,38965,2015-07-27
12002,709484,320081,2015-07-27
13271,1179005,310196,2015-07-27
8031,613384,461686,2015-07-26
4785,1367059,312163,2015-07-27
4785,1367059,238766,2015-07-27
2851,1150086,296536,2015-07-26
8531,192511,226016,2015-07-26
16217,477826,427703,2015-07-26
14007,1026467,214643,2015-07-26
14007,1026467,80284,2015-07-26
6257,174972,238224,2015-07-26
14652,224855,80435,2015-07-27
14746,1306236,48030,2015-07-27
13271,1179005,273652,2015-07-27
4403,1111213,48030,2015-07-27
17200,1150086,435234,2015-07-27
8102,1207222,263501,2015-07-27
5018,1279582,133907,2015-07-26
2420,1076366,461220,2015-07-26
11642,94030,222868,2015-07-26
6555,861299,72597,2015-07-26
16503,703221,457064,2015-07-27
563,815560,1664,2015-07-27
16311,1104056,289822,2015-07-27
6512,477826,370434,2015-07-26
8031,613384,320409,2015-07-26
9966,861299,102471,2015-07-27
10099,655336,461686,2015-07-27
772,87559,412855,2015-07-27
3297,5703,186214,2015-07-27
16660,861299,263258,2015-07-27
16660,861299,96680,2015-07-27
13750,622280,415240,2015-07-27
4977,85916,330894,2015-07-28
2935,564070,381081,2015-07-28
17357,1298723,56630,2015-07-28
11379,215049,2966,2015-07-28
11379,215049,1035,2015-07-28
3516,1327578,56630,2015-07-28
10933,1165533,420960,2015-07-27
3877,861299,386988,2015-07-27
4351,624782,235060,2015-07-27
8932,519945,92602,2015-07-27
15090,721660,275625,2015-07-27
10481,1099905,399031,2015-07-27
10549,890980,132854,2015-07-27
7864,861299,421788,2015-07-27
6618,1293358,398489,2015-07-27
4357,1122486,148580,2015-07-27
9198,306887,450760,2015-07-27
15173,1112013,112047,2015-07-27
8867,489033,287090,2015-07-27
15471,890980,348503,2015-07-27
8967,200559,286217,2015-07-27
12275,186927,317192,2015-07-27
569,186927,42874,2015-07-27
12928,224777,378637,2015-07-27
9791,186927,16370,2015-07-27
9791,186927,275580,2015-07-27
16173,303412,364328,2015-07-28
5476,1305891,258012,2015-07-28
6322,505471,64781,2015-07-28
11857,1134975,338427,2015-07-28
8023,831120,180566,2015-07-27
16131,1011731,335144,2015-07-27
5856,530559,58663,2015-07-27
1760,200559,286217,2015-07-27
14969,1076493,161637,2015-07-27
6607,939233,302307,2015-07-27
11226,563134,420960,2015-07-27
4850,1358038,266553,2015-07-28
9409,861299,372188,2015-07-27
4696,830328,321677,2015-07-27
12355,1283589,234818,2015-07-28
4543,1254846,440220,2015-07-28
2954,1214388,441668,2015-07-28
4499,993355,386869,2015-07-28
151,890980,22969,2015-07-27
15389,530559,81981,2015-07-27
6544,831120,373315,2015-07-27
6704,861299,28161,2015-07-27
6704,861299,317192,2015-07-27
10554,624786,143027,2015-07-27
13741,890980,350163,2015-07-27
2742,811838,51875,2015-07-27
4465,628309,234869,2015-07-27
15590,519885,404026,2015-07-28
13811,519885,268065,2015-07-28
13811,519885,404026,2015-07-28
13811,519885,454272,2015-07-28
12035,1281293,286220,2015-07-28
8320,786017,25865,2015-07-27
11449,890980,244205,2015-07-27
833,530559,188700,2015-07-27
1760,200559,435002,2015-07-27
15255,99015,74497,2015-07-27
9791,186927,28161,2015-07-27
10018,92159,190260,2015-07-27
2454,838226,121231,2015-07-27
12498,174972,238224,2015-07-27
15799,861299,324462,2015-07-28
11379,215049,121634,2015-07-28
15329,627932,300315,2015-07-28
2977,1368789,456257,2015-07-28
13304,42857,263258,2015-07-28
5621,766227,128569,2015-07-28
6627,1311900,441668,2015-07-27
7727,1003058,312728,2015-07-27
2685,990104,283436,2015-07-27
1959,530559,231482,2015-07-28
1959,530559,119736,2015-07-28
16173,303412,47940,2015-07-28
14807,908805,271515,2015-07-28
9614,861299,261150,2015-07-28
3864,920453,123175,2015-07-27
4540,987431,399531,2015-07-27
14425,1089538,461835,2015-07-27
2050,881948,283740,2015-07-27
2519,890980,157734,2015-07-27
2752,60790,135110,2015-07-28
14877,1231193,40140,2015-07-28
8512,1302271,191803,2015-07-27
2809,797729,445351,2015-07-27
17651,977486,84643,2015-07-27
11478,1319044,318051,2015-07-27
17075,1208148,317744,2015-07-27
7904,726092,337529,2015-07-27
1257,861299,184966,2015-07-27
2103,849201,100282,2015-07-28
12666,627932,300315,2015-07-28
148,1293358,100282,2015-07-28
12893,1165723,455305,2015-07-28
6571,861299,153907,2015-07-27
3345,66317,450082,2015-07-27
12035,1281293,422356,2015-07-28
11549,2646,360487,2015-07-28
9815,809043,88037,2015-07-28
15173,1112013,150133,2015-07-27
8706,1293358,15587,2015-07-27
4997,1263427,362266,2015-07-27
15471,890980,257773,2015-07-27
9966,861299,379306,2015-07-27
5878,53691,38180,2015-07-27
6766,1009438,461686,2015-07-28
1635,9519,416530,2015-07-28
16435,616081,379816,2015-07-28
48,482558,412898,2015-07-27
12498,174972,133764,2015-07-27
9791,186927,42874,2015-07-27
8533,551053,384213,2015-07-28
16719,890980,66737,2015-07-28
4840,857013,96985,2015-07-28
5129,861299,16307,2015-07-27
16135,890980,334476,2015-07-27
8320,786017,439424,2015-07-27
16173,303412,184909,2015-07-28
12597,250080,11198,2015-07-27
11378,1383053,297721,2015-07-28
10495,348985,88886,2015-07-28
17317,861299,254477,2015-07-28
3853,1363788,116794,2015-07-28
4115,890980,64881,2015-07-28
543,573285,309778,2015-07-28
13039,1231193,40140,2015-07-28
1588,1160338,46232,2015-07-28
7662,890980,35202,2015-07-27
4196,1293358,420290,2015-07-27
684,892706,325670,2015-07-27
1969,76475,61460,2015-07-27
16030,1164136,293304,2015-07-28
8557,1162252,37029,2015-07-28
13419,792616,416530,2015-07-28
2742,811838,14027,2015-07-27
10554,624786,347383,2015-07-27
7379,969295,138400,2015-07-27
5867,1293358,443507,2015-07-27
6994,1202977,23789,2015-07-27
15716,890980,185855,2015-07-27
11379,215049,421548,2015-07-28
5621,766227,29167,2015-07-28
13038,1377562,452414,2015-07-28
16638,399822,453427,2015-07-27
16638,399822,280270,2015-07-27
569,186927,317192,2015-07-27
12275,186927,28161,2015-07-27
8320,786017,435047,2015-07-27
8968,1196748,429765,2015-07-27
5129,861299,107697,2015-07-27
15590,519885,268065,2015-07-28
3214,1293358,135004,2015-07-28
8587,96196,416530,2015-07-28
14429,631140,339464,2015-07-28
2589,259305,360200,2015-07-28
13399,6431,360922,2015-07-27
8725,1223450,115696,2015-07-27
17316,890980,56303,2015-07-27
6322,505471,77564,2015-07-28
12987,75826,420960,2015-07-28
3004,119362,368403,2015-07-28
4779,1305891,258012,2015-07-28
13185,348579,271537,2015-07-28
6704,861299,275580,2015-07-27
15711,1293358,20098,2015-07-27
17472,66238,2641,2015-07-27
15943,551536,91126,2015-07-27
14169,890980,368193,2015-07-27
9205,943357,251396,2015-07-27
5644,496489,52039,2015-07-28
13039,1231193,45330,2015-07-28
14877,1231193,45330,2015-07-28
3009,29802,203231,2015-07-28
12810,477566,16790,2015-07-28
6861,890980,210993,2015-07-27
11433,1387042,101325,2015-07-27
9966,861299,82232,2015-07-27
3297,5703,295495,2015-07-27
6910,15318,344850,2015-07-27
2809,797729,213834,2015-07-27
11951,118594,296631,2015-07-27
4175,552247,420960,2015-07-28
1728,452649,49676,2015-07-28
15706,1103132,173589,2015-07-28
8166,215082,187119,2015-07-28
1346,566009,247842,2015-07-28
9166,1293358,70480,2015-07-27
10564,861299,104848,2015-07-27
15173,1112013,439000,2015-07-27
9994,1293358,234255,2015-07-28
10392,404061,26046,2015-07-28
3542,953678,280328,2015-07-28
9103,693591,459475,2015-07-28
569,186927,28161,2015-07-27
2454,838226,14194,2015-07-27
16369,698640,371585,2015-07-28
12810,477566,431276,2015-07-28
3092,690336,416530,2015-07-28
10744,47197,99675,2015-07-28
13887,1173184,143866,2015-07-28
8856,200559,286217,2015-07-27
833,530559,440212,2015-07-27
14274,861299,238766,2015-07-27
15554,1270912,77562,2015-07-27
8512,1302271,282595,2015-07-27
8512,1302271,29325,2015-07-27
7445,890980,144211,2015-07-27
16942,831120,136565,2015-07-27
5996,336577,424506,2015-07-27
5147,1293358,231611,2015-07-27
17075,1208148,388800,2015-07-27
6521,210349,310599,2015-07-28
11857,1134975,238766,2015-07-28
6470,1241829,414460,2015-07-27
10077,890980,217605,2015-07-27
2423,1293358,271537,2015-07-27
5867,1293358,150809,2015-07-27
6601,825191,344452,2015-07-27
6465,830026,436748,2015-07-28
5785,532571,260141,2015-07-28
12355,1283589,288078,2015-07-28
16952,1315473,340960,2015-07-28
5852,222475,306297,2015-07-28
12991,861299,90325,2015-07-28
4543,1254846,386857,2015-07-28
1346,566009,397602,2015-07-28
17201,861299,435160,2015-07-28
8131,530559,35202,2015-07-27
14357,415080,35278,2015-07-27
7030,536244,312852,2015-07-27
7904,726092,250397,2015-07-27
17075,1208148,159996,2015-07-27
4280,214786,167827,2015-07-27
9041,1293358,210524,2015-07-27
10619,861299,465522,2015-07-27
13763,358674,420960,2015-07-27
14360,973973,37029,2015-07-27
584,600100,277749,2015-07-27
12400,59784,109589,2015-07-27
12928,224777,92466,2015-07-27
10189,603228,104342,2015-07-27
9791,186927,317192,2015-07-27
9966,861299,203368,2015-07-27
11751,100067,450082,2015-07-27
4109,861299,358188,2015-07-27
8569,1166108,111511,2015-07-27
14927,521802,221911,2015-07-28
1731,1142434,220498,2015-07-28
11379,215049,341129,2015-07-28
11379,215049,441345,2015-07-28
3478,368241,404793,2015-07-28
16435,616081,198376,2015-07-28
6146,641790,441852,2015-07-28
12957,713408,308991,2015-07-27
4962,861299,66405,2015-07-27
1223,890980,869,2015-07-27
5059,861299,332325,2015-07-27
16430,1336393,288846,2015-07-27
5129,861299,458257,2015-07-27
14904,1293358,260452,2015-07-27
6607,939233,88886,2015-07-27
7268,571497,372382,2015-07-27
1679,890980,465951,2015-07-27
15590,519885,454272,2015-07-28
1346,566009,234603,2015-07-28
9367,890980,262923,2015-07-28
4543,1254846,248766,2015-07-28
4543,1254846,79846,2015-07-28
11468,1161263,435234,2015-07-28
6704,861299,42874,2015-07-27
6704,861299,16370,2015-07-27
5549,624782,235060,2015-07-27
7235,1011421,315545,2015-07-29
9934,137285,445224,2015-07-28
15684,303412,47940,2015-07-28
12645,119389,390167,2015-07-28
12645,119389,426619,2015-07-28
12645,119389,297931,2015-07-28
4917,1125459,259112,2015-07-28
6139,1072753,132893,2015-07-29
8744,852757,104634,2015-07-29
7314,300506,26188,2015-07-28
9962,890980,73760,2015-07-28
2965,350453,347472,2015-07-28
3569,33895,244534,2015-07-28
4130,9145,59399,2015-07-28
11587,657633,414599,2015-07-28
2444,775616,46232,2015-07-28
1280,890980,268883,2015-07-28
8742,1106141,357054,2015-07-28
16102,859080,241555,2015-07-28
11986,320192,58638,2015-07-28
2375,1127429,234366,2015-07-28
17491,89783,445351,2015-07-28
4220,856304,441852,2015-07-28
10909,412298,655,2015-07-29
10569,629346,398134,2015-07-29
7045,530559,237244,2015-07-29
9731,861299,126247,2015-07-28
15074,76301,186214,2015-07-28
4334,1293358,26210,2015-07-28
13312,173931,9150,2015-07-29
13664,1326042,338595,2015-07-29
12792,861299,266553,2015-07-29
12041,861299,109583,2015-07-29
2914,890980,412207,2015-07-29
